Code_Site;Code_CT_SC_M
T_S267;133
T_S267;133
T_S267;133
T_S267;133
T_S267;133
T_S267;133
T_S267;133
T_S267;133
T_S267;133
T_S267;133
T_S267;133
T_S267;133
T_S267;133
T_S267;133
T_S267;133
T_S267;123
T_S267;123
T_S267;303
T_S267;303
T_S267;303
T_S267;303
T_S267;303
T_S267;353
T_S267;354
T_S267;354
T_S267;354
T_S267;354
T_S267;354
T_S267;354
T_S267;354
T_S267;354
T_S267;333
T_S267;333
T_S267;344
T_S267;344
T_S267;344
T_S267;342
T_S267;342
T_S267;342
T_S267;342
T_S267;342
T_S267;342
T_S267;342
T_S267;342
T_S267;342
T_S267;342
T_S267;342
T_S267;342
T_S267;342
T_S267;332
T_S267;332
T_S267;332
T_S267;354
T_S267;354
T_S267;354
T_S267;354
T_S267;354
T_S267;354
T_S267;354
T_S267;354
T_S267;343
T_S267;343
T_S267;343
T_S267;343
T_S267;343
T_S267;342
T_S267;342
T_S267;342
T_S267;342
T_S267;342
T_S267;333
T_S267;333
T_S267;354
T_S267;354
T_S267;354
T_S267;343
T_S267;343
T_S267;343
T_S267;343
T_S267;343
T_S267;343
T_S267;343
T_S267;343
T_S267;343
T_S267;343
T_S267;343
T_S267;343
T_S267;343
T_S267;343
T_S267;343
T_S267;343
T_S267;343
T_S267;343
T_S267;332
T_S267;332
T_S267;332
T_S267;132
T_S267;322
T_S267;341
T_S267;341
T_S267;341
T_S267;341
T_S267;341
T_S267;341
T_S267;341
T_S267;332
T_S267;332
T_S267;332
T_S267;332
T_S267;332
T_S267;332
T_S267;332
T_S267;332
T_S267;332
T_S267;332
T_S267;332
T_S267;332
T_S267;332
T_S267;332
T_S267;332
T_S267;353
T_S267;353
T_S267;353
T_S267;353
T_S267;353
T_S267;353
T_S267;353
T_S267;353
T_S267;353
T_S267;332
T_S267;332
T_S267;332
T_S267;332
T_S267;332
T_S267;342
T_S267;342
T_S267;342
T_S267;344
T_S267;333
T_S267;333
T_S267;333
T_S267;133
T_S267;132
T_S267;132
T_S267;122
T_S267;132
T_S268;263
T_S268;263
T_S268;132
T_S268;232
T_S268;232
T_S268;232
T_S268;232
T_S268;232
T_S268;232
T_S268;232
T_S268;232
T_S268;232
T_S268;232
T_S268;132
T_S268;132
T_S268;263
T_S268;164
T_S268;153
T_S268;153
T_S268;434
T_S268;434
T_S268;434
T_S268;434
T_S268;434
T_S268;434
T_S268;143
T_S268;142
T_S268;122
T_S268;132
T_S268;122
T_S268;132
T_S268;422
T_S268;132
T_S268;122
T_S268;122
T_S268;122
T_S268;122
T_S268;122
T_S268;122
T_S268;122
T_S268;122
T_S268;122
T_S268;132
T_S268;131
T_S268;131
T_S268;122
T_S268;122
T_S268;122
T_S268;122
T_S268;122
T_S268;122
T_S268;122
T_S268;132
T_S268;132
T_S268;132
T_S268;132
T_S268;132
T_S268;132
T_S268;321
T_S268;321
T_S268;321
T_S268;321
T_S268;321
T_S268;321
T_S268;321
T_S268;321
T_S268;321
T_S268;321
T_S268;321
T_S268;321
T_S268;321
T_S268;321
T_S268;321
T_S268;321
T_S268;321
T_S268;432
T_S268;432
T_S268;421
T_S268;421
T_S268;421
T_S268;421
T_S268;421
T_S268;421
T_S268;421
T_S268;421
T_S268;421
T_S268;421
T_S268;421
T_S268;421
T_S268;411
T_S268;411
T_S268;421
T_S268;422
T_S268;422
T_S268;422
T_S268;422
T_S268;422
T_S268;422
T_S268;422
T_S268;422
T_S268;422
T_S268;422
T_S268;422
T_S268;422
T_S268;422
T_S268;422
T_S268;422
T_S268;422
T_S268;422
T_S268;422
T_S268;422
T_S268;422
T_S268;422
T_S268;412
T_S268;412
T_S268;321
T_S268;321
T_S268;321
T_S268;321
T_S268;321
T_S268;421
T_S268;421
T_S268;421
T_S268;321
T_S268;321
T_S268;321
T_S268;321
T_S268;121
T_S268;121
T_S268;121
T_S268;121
T_S268;321
T_S268;321
T_S268;321
T_S268;321
T_S268;321
T_S268;322
T_S268;322
T_S268;322
T_S268;422
T_S268;412
T_S268;422
T_S268;422
T_S268;422
T_S268;422
T_S268;422
T_S268;422
T_S268;422
T_S268;422
T_S268;422
T_S268;422
T_S268;422
T_S268;422
T_S268;422
T_S268;422
T_S268;422
T_S268;422
T_S268;422
T_S268;422
T_S268;422
T_S268;422
T_S268;422
T_S268;422
T_S268;422
T_S268;422
T_S268;422
T_S268;422
T_S268;422
T_S268;422
T_S268;422
T_S268;422
T_S268;422
T_S268;402
T_S268;402
T_S268;402
T_S268;402
T_S268;321
T_S268;321
T_S268;321
T_S268;331
T_S268;331
T_S268;331
T_S268;331
T_S268;331
T_S268;331
T_S268;331
T_S268;331
T_S268;331
T_S268;331
T_S268;331
T_S268;331
T_S268;331
T_S268;331
T_S268;331
T_S268;331
T_S268;331
T_S268;321
T_S268;321
T_S268;321
T_S268;321
T_S268;321
T_S268;122
T_S268;232
T_S268;133
T_S268;123
T_S268;123
T_S268;123
T_S268;123
T_S268;123
T_S268;123
T_S268;123
T_S268;123
T_S268;123
T_S268;132
T_S268;132
T_S268;132
T_S268;132
T_S268;143
T_S268;143
T_S268;142
T_S268;142
T_S268;143
T_S268;143
T_S268;143
T_S268;142
T_S268;142
T_S268;142
T_S268;422
T_S268;422
T_S268;143
T_S268;132
T_S268;132
T_S268;132
T_S268;132
T_S268;132
T_S268;132
T_S268;132
T_S268;132
T_S268;132
T_S268;132
T_S268;132
T_S268;132
T_S268;132
T_S268;132
T_S268;132
T_S268;143
T_S268;143
T_S268;143
T_S268;143
T_S268;143
T_S268;143
T_S268;153
T_S268;132
T_S268;121
T_S268;121
T_S268;121
T_S268;143
T_S268;143
T_S268;122
T_S268;122
T_S268;123
T_S268;133
T_S268;133
T_S268;133
T_S268;133
T_S268;133
T_S268;133
T_S268;133
T_S268;133
T_S268;133
T_S268;133
T_S268;133
T_S268;133
T_S268;133
T_S268;133
T_S268;133
T_S268;303
T_S268;303
T_S268;303
T_S268;303
T_S268;353
T_S268;354
T_S268;354
T_S268;343
T_S268;342
T_S268;342
T_S268;342
T_S268;332
T_S268;332
T_S268;332
T_S268;354
T_S268;343
T_S268;343
T_S268;342
T_S268;342
T_S268;342
T_S268;342
T_S268;333
T_S268;333
T_S268;333
T_S268;333
T_S268;333
T_S268;343
T_S268;343
T_S268;343
T_S268;343
T_S268;343
T_S268;343
T_S268;343
T_S268;343
T_S268;343
T_S268;343
T_S268;343
T_S268;343
T_S268;343
T_S268;343
T_S268;343
T_S268;343
T_S268;343
T_S268;343
T_S268;343
T_S268;332
T_S268;332
T_S268;332
T_S268;132
T_S268;322
T_S268;322
T_S268;322
T_S268;322
T_S268;322
T_S268;322
T_S268;322
T_S268;102
T_S268;212
T_S268;300
T_S268;343
T_S268;341
T_S268;341
T_S268;341
T_S268;341
T_S268;341
T_S268;341
T_S268;341
T_S268;341
T_S268;354
T_S268;332
T_S268;332
T_S268;332
T_S268;332
T_S268;332
T_S268;332
T_S268;332
T_S268;332
T_S268;332
T_S268;332
T_S268;332
T_S268;332
T_S268;332
T_S268;332
T_S268;332
T_S268;332
T_S268;332
T_S268;332
T_S268;332
T_S268;332
T_S268;332
T_S268;332
T_S268;332
T_S268;332
T_S268;332
T_S268;332
T_S268;332
T_S268;332
T_S268;342
T_S268;342
T_S268;342
T_S268;342
T_S268;332
T_S268;264
T_S268;132
T_S268;122
T_S268;112
T_S269;132
T_S269;264
T_S269;154
T_S269;164
T_S269;164
T_S269;133
T_S269;133
T_S269;133
T_S269;133
T_S269;133
T_S269;133
T_S269;133
T_S269;144
T_S269;144
T_S269;144
T_S269;142
T_S269;244
T_S269;244
T_S269;133
T_S269;133
T_S269;133
T_S269;133
T_S269;133
T_S269;133
T_S269;133
T_S269;122
T_S269;122
T_S269;122
T_S269;122
T_S269;122
T_S269;122
T_S269;122
T_S269;122
T_S269;122
T_S269;122
T_S269;122
T_S269;132
T_S269;132
T_S269;321
T_S269;321
T_S269;321
T_S269;321
T_S269;321
T_S269;321
T_S269;321
T_S269;432
T_S269;421
T_S269;421
T_S269;421
T_S269;321
T_S269;321
T_S269;321
T_S269;121
T_S269;121
T_S269;321
T_S269;321
T_S269;321
T_S269;321
T_S269;321
T_S269;321
T_S269;321
T_S269;321
T_S269;321
T_S269;321
T_S269;321
T_S269;321
T_S269;322
T_S269;322
T_S269;322
T_S269;322
T_S269;322
T_S269;322
T_S269;322
T_S269;322
T_S269;322
T_S269;412
T_S269;322
T_S269;331
T_S269;331
T_S269;331
T_S269;331
T_S269;331
T_S269;331
T_S269;331
T_S269;331
T_S269;331
T_S269;103
T_S269;133
T_S269;133
T_S269;133
T_S269;133
T_S269;133
T_S269;142
T_S269;142
T_S269;142
T_S269;142
T_S269;142
T_S269;142
T_S269;243
T_S269;153
T_S269;142
T_S269;132
T_S269;132
T_S269;132
T_S269;132
T_S269;132
T_S269;132
T_S269;132
T_S269;123
T_S269;132
T_S269;123
T_S269;133
T_S269;133
T_S269;133
T_S269;133
T_S269;133
T_S269;133
T_S269;133
T_S269;133
T_S269;133
T_S269;133
T_S269;153
T_S269;153
T_S269;243
T_S269;122
T_S269;123
T_S269;123
T_S269;123
T_S269;123
T_S269;123
T_S269;123
T_S269;123
T_S269;123
T_S269;133
T_S269;133
T_S269;133
T_S269;133
T_S269;133
T_S269;133
T_S269;133
T_S269;133
T_S269;133
T_S269;133
T_S269;133
T_S269;133
T_S269;133
T_S269;133
T_S269;133
T_S269;133
T_S269;133
T_S269;133
T_S269;133
T_S269;133
T_S269;133
T_S269;133
T_S269;133
T_S269;133
T_S269;133
T_S269;303
T_S269;333
T_S269;333
T_S269;343
T_S269;343
T_S269;343
T_S269;343
T_S269;343
T_S269;343
T_S269;343
T_S269;343
T_S269;343
T_S269;343
T_S269;343
T_S269;343
T_S269;343
T_S269;343
T_S269;343
T_S269;343
T_S269;343
T_S269;342
T_S269;342
T_S269;342
T_S269;342
T_S269;342
T_S269;342
T_S269;354
T_S269;332
T_S269;332
T_S269;332
T_S269;332
T_S269;354
T_S269;333
T_S269;333
T_S269;333
T_S269;333
T_S269;333
T_S269;333
T_S269;343
T_S269;343
T_S269;343
T_S269;343
T_S269;343
T_S269;132
T_S269;132
T_S269;132
T_S269;132
T_S269;132
T_S269;132
T_S269;132
T_S269;322
T_S269;122
T_S269;122
T_S269;122
T_S269;122
T_S269;121
T_S269;121
T_S269;121
T_S269;121
T_S269;121
T_S269;121
T_S269;343
T_S269;343
T_S269;343
T_S269;332
T_S269;332
T_S269;332
T_S269;333
T_S269;333
T_S269;333
T_S269;333
T_S269;334
T_S269;334
T_S269;334
T_S269;334
T_S269;334
T_S269;332
T_S269;332
T_S269;332
T_S269;332
T_S269;332
T_S269;332
T_S269;343
T_S269;353
T_S269;353
T_S269;353
T_S269;353
T_S269;333
T_S269;333
T_S269;333
T_S269;333
T_S269;333
T_S269;333
T_S269;333
T_S269;333
T_S269;333
T_S269;333
T_S269;142
T_S269;132
T_S269;132
T_S269;132
T_S269;132
T_S269;132
T_S269;132
T_S269;112
T_S270;163
T_S270;132
T_S270;132
T_S270;132
T_S270;132
T_S270;132
T_S270;132
T_S270;132
T_S270;132
T_S270;132
T_S270;164
T_S270;143
T_S270;143
T_S270;143
T_S270;133
T_S270;133
T_S270;133
T_S270;133
T_S270;133
T_S270;133
T_S270;133
T_S270;144
T_S270;144
T_S270;144
T_S270;144
T_S270;133
T_S270;133
T_S270;133
T_S270;133
T_S270;133
T_S270;133
T_S270;133
T_S270;133
T_S270;133
T_S270;133
T_S270;122
T_S270;122
T_S270;122
T_S270;122
T_S270;122
T_S270;122
T_S270;132
T_S270;132
T_S270;132
T_S270;321
T_S270;321
T_S270;321
T_S270;321
T_S270;321
T_S270;321
T_S270;321
T_S270;321
T_S270;321
T_S270;321
T_S270;321
T_S270;321
T_S270;432
T_S270;421
T_S270;421
T_S270;421
T_S270;421
T_S270;422
T_S270;121
T_S270;121
T_S270;121
T_S270;321
T_S270;321
T_S270;321
T_S270;321
T_S270;321
T_S270;321
T_S270;321
T_S270;321
T_S270;321
T_S270;321
T_S270;321
T_S270;321
T_S270;321
T_S270;321
T_S270;321
T_S270;322
T_S270;322
T_S270;322
T_S270;322
T_S270;322
T_S270;322
T_S270;322
T_S270;322
T_S270;322
T_S270;322
T_S270;322
T_S270;322
T_S270;322
T_S270;322
T_S270;322
T_S270;322
T_S270;322
T_S270;322
T_S270;322
T_S270;322
T_S270;322
T_S270;322
T_S270;322
T_S270;322
T_S270;322
T_S270;322
T_S270;322
T_S270;322
T_S270;412
T_S270;422
T_S270;402
T_S270;331
T_S270;331
T_S270;133
T_S270;133
T_S270;123
T_S270;123
T_S270;123
T_S270;123
T_S270;123
T_S270;123
T_S270;142
T_S270;142
T_S270;142
T_S270;142
T_S270;142
T_S270;142
T_S270;153
T_S270;132
T_S270;142
T_S270;132
T_S270;132
T_S270;132
T_S270;132
T_S270;132
T_S270;132
T_S270;132
T_S270;132
T_S270;123
T_S270;123
T_S270;132
T_S270;132
T_S270;123
T_S270;133
T_S270;133
T_S270;133
T_S270;133
T_S270;133
T_S270;133
T_S270;133
T_S270;133
T_S270;133
T_S270;133
T_S270;133
T_S270;133
T_S270;153
T_S270;243
T_S270;132
T_S270;122
T_S270;123
T_S270;123
T_S270;123
T_S270;123
T_S270;123
T_S270;123
T_S270;123
T_S270;123
T_S270;133
T_S270;133
T_S270;133
T_S270;133
T_S270;133
T_S270;133
T_S270;133
T_S270;133
T_S270;133
T_S270;133
T_S270;133
T_S270;133
T_S270;133
T_S270;133
T_S270;133
T_S270;133
T_S270;133
T_S270;133
T_S270;133
T_S270;133
T_S270;133
T_S270;133
T_S270;133
T_S270;133
T_S270;133
T_S270;133
T_S270;133
T_S270;133
T_S270;133
T_S270;133
T_S270;333
T_S270;343
T_S270;343
T_S270;343
T_S270;343
T_S270;343
T_S270;343
T_S270;343
T_S270;343
T_S270;343
T_S270;343
T_S270;343
T_S270;343
T_S270;343
T_S270;343
T_S270;343
T_S270;342
T_S270;342
T_S270;332
T_S270;332
T_S270;333
T_S270;333
T_S270;333
T_S270;343
T_S270;343
T_S270;343
T_S270;343
T_S270;132
T_S270;132
T_S270;132
T_S270;132
T_S270;132
T_S270;322
T_S270;122
T_S270;122
T_S270;121
T_S270;121
T_S270;121
T_S270;332
T_S270;332
T_S270;332
T_S270;332
T_S270;332
T_S270;332
T_S270;332
T_S270;332
T_S270;332
T_S270;332
T_S270;332
T_S270;332
T_S270;333
T_S270;333
T_S270;333
T_S270;333
T_S270;333
T_S270;333
T_S270;333
T_S270;334
T_S270;334
T_S270;334
T_S270;334
T_S270;332
T_S270;332
T_S270;332
T_S270;332
T_S270;332
T_S270;332
T_S270;332
T_S270;353
T_S270;353
T_S270;353
T_S270;353
T_S270;353
T_S270;353
T_S270;353
T_S270;353
T_S270;333
T_S270;333
T_S270;333
T_S270;333
T_S270;333
T_S270;333
T_S270;333
T_S270;333
T_S270;333
T_S270;333
T_S270;333
T_S270;132
T_S270;132
T_S270;132
T_S270;132
T_S270;132
T_S270;132
T_S270;132
T_S270;112
T_S270;112
T_S271;163
T_S271;421
T_S271;421
T_S271;232
T_S271;232
T_S271;232
T_S271;232
T_S271;232
T_S271;232
T_S271;232
T_S271;142
T_S271;252
T_S271;252
T_S271;154
T_S271;244
T_S271;133
T_S271;133
T_S271;133
T_S271;132
T_S271;122
T_S271;122
T_S271;122
T_S271;122
T_S271;122
T_S271;422
T_S271;422
T_S271;122
T_S271;122
T_S271;131
T_S271;131
T_S271;122
T_S271;122
T_S271;122
T_S271;132
T_S271;132
T_S271;132
T_S271;132
T_S271;132
T_S271;321
T_S271;321
T_S271;321
T_S271;321
T_S271;321
T_S271;321
T_S271;321
T_S271;321
T_S271;321
T_S271;321
T_S271;321
T_S271;321
T_S271;142
T_S271;432
T_S271;422
T_S271;422
T_S271;422
T_S271;422
T_S271;422
T_S271;422
T_S271;422
T_S271;422
T_S271;412
T_S271;412
T_S271;412
T_S271;412
T_S271;412
T_S271;400
T_S271;400
T_S271;422
T_S271;422
T_S271;422
T_S271;422
T_S271;422
T_S271;422
T_S271;422
T_S271;422
T_S271;422
T_S271;121
T_S271;121
T_S271;321
T_S271;321
T_S271;321
T_S271;321
T_S271;321
T_S271;321
T_S271;321
T_S271;321
T_S271;321
T_S271;421
T_S271;421
T_S271;421
T_S271;421
T_S271;421
T_S271;421
T_S271;421
T_S271;321
T_S271;321
T_S271;321
T_S271;321
T_S271;321
T_S271;321
T_S271;321
T_S271;321
T_S271;321
T_S271;322
T_S271;322
T_S271;322
T_S271;322
T_S271;322
T_S271;322
T_S271;322
T_S271;322
T_S271;322
T_S271;322
T_S271;322
T_S271;322
T_S271;422
T_S271;422
T_S271;422
T_S271;422
T_S271;322
T_S271;412
T_S271;412
T_S271;412
T_S271;422
T_S271;402
T_S271;402
T_S271;322
T_S271;331
T_S271;331
T_S271;331
T_S271;331
T_S271;331
T_S271;331
T_S271;331
T_S271;331
T_S271;331
T_S271;331
T_S271;331
T_S271;331
T_S271;331
T_S271;331
T_S271;321
T_S271;122
T_S271;122
T_S271;122
T_S271;122
T_S271;232
T_S271;232
T_S271;232
T_S271;232
T_S271;123
T_S271;123
T_S271;123
T_S271;123
T_S271;123
T_S271;132
T_S271;143
T_S271;143
T_S271;153
T_S271;153
T_S271;143
T_S271;142
T_S271;142
T_S271;142
T_S271;142
T_S271;142
T_S271;153
T_S271;132
T_S271;132
T_S271;132
T_S271;132
T_S271;132
T_S271;132
T_S271;132
T_S271;132
T_S271;132
T_S271;132
T_S271;132
T_S271;132
T_S271;132
T_S271;123
T_S271;123
T_S271;123
T_S271;132
T_S271;132
T_S271;132
T_S271;132
T_S271;132
T_S271;132
T_S271;132
T_S271;243
T_S271;243
T_S271;121
T_S271;121
T_S271;121
T_S271;121
T_S271;122
T_S271;122
T_S271;122
T_S271;143
T_S271;143
T_S271;122
T_S271;122
T_S271;123
T_S271;123
T_S271;123
T_S271;123
T_S271;123
T_S271;123
T_S271;123
T_S271;133
T_S271;133
T_S271;133
T_S271;133
T_S271;133
T_S271;133
T_S271;133
T_S271;133
T_S271;133
T_S271;133
T_S271;133
T_S271;133
T_S271;133
T_S271;133
T_S271;133
T_S271;133
T_S271;133
T_S271;133
T_S271;133
T_S271;133
T_S271;133
T_S271;133
T_S271;133
T_S271;133
T_S271;133
T_S271;133
T_S271;123
T_S271;123
T_S271;303
T_S271;303
T_S271;303
T_S271;303
T_S271;303
T_S271;303
T_S271;354
T_S271;333
T_S271;333
T_S271;342
T_S271;342
T_S271;342
T_S271;332
T_S271;343
T_S271;333
T_S271;333
T_S271;333
T_S271;333
T_S271;333
T_S271;354
T_S271;354
T_S271;354
T_S271;343
T_S271;343
T_S271;343
T_S271;343
T_S271;343
T_S271;343
T_S271;343
T_S271;343
T_S271;343
T_S271;343
T_S271;343
T_S271;332
T_S271;132
T_S271;132
T_S271;322
T_S271;322
T_S271;322
T_S271;322
T_S271;322
T_S271;322
T_S271;322
T_S271;111
T_S271;422
T_S271;341
T_S271;341
T_S271;341
T_S271;341
T_S271;341
T_S271;341
T_S271;332
T_S271;332
T_S271;332
T_S271;332
T_S271;332
T_S271;332
T_S271;332
T_S271;332
T_S271;332
T_S271;332
T_S271;332
T_S271;332
T_S271;354
T_S271;353
T_S271;353
T_S271;353
T_S271;353
T_S271;353
T_S271;353
T_S271;332
T_S271;343
T_S271;132
T_S271;132
T_S271;132
T_S271;132
T_S271;132
T_S271;132
T_S271;132
T_S271;132
T_S271;133
T_S271;133
T_S272;232
T_S272;232
T_S272;232
T_S272;232
T_S272;232
T_S272;232
T_S272;232
T_S272;232
T_S272;232
T_S272;232
T_S272;244
T_S272;244
T_S272;133
T_S272;133
T_S272;133
T_S272;133
T_S272;133
T_S272;133
T_S272;133
T_S272;133
T_S272;122
T_S272;122
T_S272;122
T_S272;122
T_S272;122
T_S272;122
T_S272;122
T_S272;422
T_S272;122
T_S272;122
T_S272;122
T_S272;122
T_S272;122
T_S272;122
T_S272;122
T_S272;132
T_S272;132
T_S272;132
T_S272;321
T_S272;321
T_S272;321
T_S272;321
T_S272;321
T_S272;321
T_S272;321
T_S272;321
T_S272;321
T_S272;421
T_S272;422
T_S272;422
T_S272;422
T_S272;422
T_S272;422
T_S272;422
T_S272;422
T_S272;422
T_S272;422
T_S272;422
T_S272;422
T_S272;422
T_S272;422
T_S272;412
T_S272;412
T_S272;412
T_S272;412
T_S272;412
T_S272;412
T_S272;412
T_S272;412
T_S272;412
T_S272;422
T_S272;422
T_S272;422
T_S272;422
T_S272;422
T_S272;422
T_S272;422
T_S272;422
T_S272;422
T_S272;422
T_S272;422
T_S272;121
T_S272;321
T_S272;321
T_S272;321
T_S272;321
T_S272;321
T_S272;321
T_S272;321
T_S272;321
T_S272;321
T_S272;421
T_S272;421
T_S272;421
T_S272;321
T_S272;321
T_S272;321
T_S272;321
T_S272;321
T_S272;321
T_S272;321
T_S272;321
T_S272;321
T_S272;321
T_S272;321
T_S272;321
T_S272;321
T_S272;321
T_S272;321
T_S272;321
T_S272;321
T_S272;321
T_S272;321
T_S272;321
T_S272;322
T_S272;322
T_S272;322
T_S272;322
T_S272;322
T_S272;322
T_S272;322
T_S272;322
T_S272;322
T_S272;322
T_S272;322
T_S272;322
T_S272;322
T_S272;322
T_S272;322
T_S272;322
T_S272;322
T_S272;322
T_S272;322
T_S272;322
T_S272;322
T_S272;322
T_S272;322
T_S272;322
T_S272;322
T_S272;322
T_S272;322
T_S272;322
T_S272;322
T_S272;422
T_S272;422
T_S272;422
T_S272;422
T_S272;322
T_S272;412
T_S272;412
T_S272;412
T_S272;412
T_S272;402
T_S272;402
T_S272;402
T_S272;331
T_S272;331
T_S272;331
T_S272;331
T_S272;331
T_S272;331
T_S272;331
T_S272;331
T_S272;331
T_S272;331
T_S272;331
T_S272;321
T_S272;321
T_S272;122
T_S272;122
T_S272;122
T_S272;122
T_S272;122
T_S272;232
T_S272;232
T_S272;232
T_S272;232
T_S272;254
T_S272;123
T_S272;123
T_S272;123
T_S272;123
T_S272;123
T_S272;143
T_S272;142
T_S272;143
T_S272;142
T_S272;142
T_S272;142
T_S272;142
T_S272;243
T_S272;132
T_S272;142
T_S272;132
T_S272;132
T_S272;132
T_S272;132
T_S272;132
T_S272;132
T_S272;132
T_S272;132
T_S272;132
T_S272;132
T_S272;132
T_S272;132
T_S272;123
T_S272;123
T_S272;123
T_S272;123
T_S272;123
T_S272;123
T_S272;123
T_S272;123
T_S272;123
T_S272;132
T_S272;132
T_S272;132
T_S272;132
T_S272;143
T_S272;143
T_S272;143
T_S272;143
T_S272;243
T_S272;243
T_S272;121
T_S272;121
T_S272;122
T_S272;122
T_S272;122
T_S272;122
T_S272;122
T_S272;122
T_S272;143
T_S272;123
T_S272;123
T_S272;123
T_S272;123
T_S272;422
T_S272;422
T_S272;422
T_S272;133
T_S272;133
T_S272;133
T_S272;133
T_S272;133
T_S272;133
T_S272;133
T_S272;133
T_S272;133
T_S272;133
T_S272;133
T_S272;133
T_S272;133
T_S272;133
T_S272;133
T_S272;133
T_S272;133
T_S272;133
T_S272;133
T_S272;133
T_S272;133
T_S272;133
T_S272;133
T_S272;133
T_S272;133
T_S272;133
T_S272;133
T_S272;133
T_S272;123
T_S272;333
T_S272;333
T_S272;333
T_S272;344
T_S272;333
T_S272;333
T_S272;333
T_S272;343
T_S272;343
T_S272;343
T_S272;343
T_S272;343
T_S272;343
T_S272;343
T_S272;343
T_S272;343
T_S272;343
T_S272;343
T_S272;343
T_S272;343
T_S272;343
T_S272;343
T_S272;343
T_S272;343
T_S272;132
T_S272;132
T_S272;322
T_S272;322
T_S272;322
T_S272;322
T_S272;322
T_S272;222
T_S272;332
T_S272;332
T_S272;332
T_S272;332
T_S272;332
T_S272;332
T_S272;332
T_S272;332
T_S272;353
T_S272;132
T_S272;132
T_S272;132
T_S272;132
T_S272;132
T_S272;142
T_S272;132
T_S272;132
T_S272;132
T_S272;132
T_S272;132
T_S273;163
T_S273;233
T_S273;132
T_S273;132
T_S273;132
T_S273;132
T_S273;132
T_S273;132
T_S273;132
T_S273;132
T_S273;132
T_S273;132
T_S273;253
T_S273;253
T_S273;232
T_S273;232
T_S273;232
T_S273;232
T_S273;232
T_S273;132
T_S273;132
T_S273;132
T_S273;132
T_S273;132
T_S273;263
T_S273;263
T_S273;164
T_S273;164
T_S273;133
T_S273;424
T_S273;424
T_S273;434
T_S273;153
T_S273;132
T_S273;132
T_S273;132
T_S273;132
T_S273;132
T_S273;132
T_S273;143
T_S273;143
T_S273;143
T_S273;133
T_S273;133
T_S273;133
T_S273;133
T_S273;133
T_S273;133
T_S273;144
T_S273;144
T_S273;144
T_S273;144
T_S273;134
T_S273;134
T_S273;133
T_S273;133
T_S273;133
T_S273;133
T_S273;133
T_S273;133
T_S273;133
T_S273;133
T_S273;133
T_S273;133
T_S273;133
T_S273;432
T_S273;122
T_S273;122
T_S273;122
T_S273;122
T_S273;122
T_S273;122
T_S273;422
T_S273;122
T_S273;122
T_S273;131
T_S273;131
T_S273;131
T_S273;122
T_S273;122
T_S273;122
T_S273;122
T_S273;122
T_S273;122
T_S273;132
T_S273;321
T_S273;321
T_S273;321
T_S273;321
T_S273;321
T_S273;321
T_S273;321
T_S273;321
T_S273;321
T_S273;321
T_S273;432
T_S273;432
T_S273;432
T_S273;422
T_S273;422
T_S273;422
T_S273;421
T_S273;421
T_S273;421
T_S273;421
T_S273;421
T_S273;421
T_S273;421
T_S273;421
T_S273;421
T_S273;421
T_S273;421
T_S273;422
T_S273;422
T_S273;422
T_S273;422
T_S273;422
T_S273;422
T_S273;422
T_S273;422
T_S273;422
T_S273;422
T_S273;422
T_S273;422
T_S273;321
T_S273;421
T_S273;421
T_S273;421
T_S273;421
T_S273;331
T_S273;321
T_S273;321
T_S273;321
T_S273;321
T_S273;321
T_S273;321
T_S273;321
T_S273;321
T_S273;321
T_S273;321
T_S273;321
T_S273;321
T_S273;321
T_S273;322
T_S273;322
T_S273;322
T_S273;322
T_S273;322
T_S273;322
T_S273;322
T_S273;322
T_S273;412
T_S273;422
T_S273;422
T_S273;422
T_S273;422
T_S273;422
T_S273;422
T_S273;422
T_S273;422
T_S273;422
T_S273;422
T_S273;422
T_S273;422
T_S273;422
T_S273;422
T_S273;422
T_S273;422
T_S273;422
T_S273;422
T_S273;422
T_S273;422
T_S273;422
T_S273;422
T_S273;322
T_S273;322
T_S273;322
T_S273;322
T_S273;321
T_S273;321
T_S273;321
T_S273;321
T_S273;321
T_S273;321
T_S273;321
T_S273;321
T_S273;321
T_S273;321
T_S273;321
T_S273;321
T_S273;321
T_S273;321
T_S273;321
T_S273;321
T_S273;321
T_S273;122
T_S273;122
T_S273;122
T_S273;232
T_S273;123
T_S273;123
T_S273;123
T_S273;123
T_S273;123
T_S273;123
T_S273;123
T_S273;123
T_S273;123
T_S273;123
T_S273;123
T_S273;123
T_S273;123
T_S273;132
T_S273;143
T_S273;162
T_S273;422
T_S273;132
T_S273;132
T_S273;132
T_S273;132
T_S273;132
T_S273;132
T_S273;132
T_S273;143
T_S273;143
T_S273;143
T_S273;143
T_S273;132
T_S273;132
T_S273;132
T_S273;132
T_S273;132
T_S273;132
T_S273;132
T_S273;132
T_S273;132
T_S273;132
T_S273;132
T_S273;132
T_S273;132
T_S273;132
T_S273;123
T_S273;132
T_S273;122
T_S273;133
T_S273;133
T_S273;133
T_S273;133
T_S273;133
T_S273;133
T_S273;133
T_S273;133
T_S273;133
T_S273;133
T_S273;143
T_S273;143
T_S273;143
T_S273;153
T_S273;132
T_S273;121
T_S273;121
T_S273;121
T_S273;121
T_S273;121
T_S273;121
T_S273;121
T_S273;121
T_S273;121
T_S273;121
T_S273;121
T_S273;121
T_S273;121
